journal,year,cites,title,au1,au2,au3,female1,female2,female3,page,order,nauthor,past5,aflpn90,spage,field,subfld,aulpn90,aulpn80,aulpn70,lcites
"Review-of-Economic-Studies",1984,58,"Flexibility and Uncertainty","Jones,-Robert-A.","Ostroy,-Joseph-M.","",0,0,,20,2,2,.25,3,13,2,1,.5,1.25,1.25,4.060443
"Review-of-Economic-Studies",1984,54,"Bargaining with Incomplete Information: An Infinite-Horizon Model with Two- Sided","Cramton,-Peter-C.","","",0,,,15,3,1,0,3,579,2,5,1.5,1.333333,0,3.988984
"Review-of-Economic-Studies",1984,16,"Value of an Additional Firm in Monopolistic Competition","Sattinger,-Michael","","",0,,,12,10,1,0,3,321,2,9,2,1,1,2.772589
"Review-of-Economic-Studies",1984,3,"A Bayesian Approach to the Production of Information with a Linear Utility  Funct","Tonks,-Ian","","",0,,,7,11,1,0,3,521,2,9,0,1,0,1.098612
"Review-of-Economic-Studies",1984,14,"Bertrand, the Cournot Paradigm and the Theory of Perfect Competition","Simon,-Leo-K.","","",0,,,22,3,1,0,3,209,2,10,1,2.5,0,2.639057
"Review-of-Economic-Studies",1984,29,"Prices, Product Qualities and Asymmetric Information: The Competitive Case","Cooper,-Russell","Ross,-Thomas-W.","",0,0,,11,2,2,.25,3,197,2,1,1.791667,2,0,3.367296
"Review-of-Economic-Studies",1984,48,"Spatial Equilibrium with Entry","Palfrey,-Thomas-R.","","",0,,,18,10,1,1.333333,3,139,2,4,2.5,4.833333,0,3.871201
"Review-of-Economic-Studies",1984,5,"A Neoclassical Model of the Balance of Payments","Michener,-Ronald-W.","","",0,,,14,7,1,1.333333,3,651,6,2,0,2.333333,0,1.609438
"Review-of-Economic-Studies",1984,66,"Optimal Incentive Schemes with Many Agents","Mookherjee,-Dilip","","",0,,,14,5,1,0,3,433,2,7,1.5,3.5,0,4.189655
"Review-of-Economic-Studies",1984,10,"The Conditional Auction Mechanism for Sharing a Surplus","Moulin,-Herve","","",0,,,14,11,1,1,3,157,2,2,0,2,0,2.302585
"Review-of-Economic-Studies",1984,3,"A Welfare Analysis of Employment Contracts with and without Asymmetric  Informati","Hosios,-Arthur-J.","","",0,,,19,8,1,0,3,471,5,1,4,1.833333,0,1.098612
"Review-of-Economic-Studies",1984,40,"Earnings, Unemployment, and the Allocation of Time over Time","Burdett,-Kenneth","","",0,,,20,2,4,1,3,559,11,1,.5,2.75,0,3.688879
"Review-of-Economic-Studies",1984,11,"The Manipulability of Resource Allocation Mechanisms","Thomson,-William","","",0,,,14,6,1,0,3,447,2,2,1.833333,1,0,2.397895
"Review-of-Economic-Studies",1984,22,"The Theoretical Limits of Redistribution","Roberts,-Kevin-W.-S.","","",0,,,19,1,1,3.5,3,177,2,2,0,5,0,3.091043
"Review-of-Economic-Studies",1984,17,"Uncertainty, Asymmetric Information and Bilateral Contracts","Riordan,-Michael-H.","","",0,,,11,6,1,0,3,83,3,1,1.5,3.5,0,2.833213
"Review-of-Economic-Studies",1984,3,"Mixed-Strategy Equilibrium in a Market with Asymmetric Information","Rosenthal,-Robert-W.","Weiss,-Andrew-W.","",0,0,,10,11,2,3,3,333,2,1,.6666667,3.5,1.5,1.098612
"Review-of-Economic-Studies",1984,40,"An Investigation of the Determinants of Manufacturing Employment in the  United K","Nickell,-Stephen-J.","","",0,,,29,1,1,3.333333,3,529,5,1,2,4.333333,3.5,3.688879
"Review-of-Economic-Studies",1984,42,"Optimal Nonuniform Prices","Goldman,-M.-Barry","Leland,-Hayne-E.","Sibley,-David-S.",0,0,0,15,9,3,.6666667,3,305,2,1,.5,.6666667,2,3.73767
"Review-of-Economic-Studies",1984,24,"The Timing of Sales","Sobel,-Joel","","",0,,,16,1,1,2,3,353,3,1,2,5.333333,0,3.178054
"Review-of-Economic-Studies",1984,7,"Pricing and Investment Policies in a System of Competitive Commuter Railways","Kanemoto,-Yoshitsugu","","",0,,,17,8,1,0,3,665,8,1,0,2,0,1.94591
"Review-of-Economic-Studies",1984,1,"Considering an Informational Role for a Futures Market","Brannen,-Pamela-P.","Ulveling,-Edwin-F.","",1,0,,20,3,2,0,3,33,4,1,0,.5,0,0
"Review-of-Economic-Studies",1984,19,"Comparative Dynamics of an Equilibrium Intertemporal Asset Pricing Model","Donaldson,-John-B.","Mehra,-Rajnish","",0,0,,18,9,2,.75,3,491,2,10,0,1.5,0,2.944439
"Review-of-Economic-Studies",1984,5,"The Structure of Economies with Aggregate Measures of Capital: A Complete  Charac","Blackorby,-Charles","Schworm,-William","",0,0,,18,6,2,1,3,633,5,1,1.166667,2.166667,1.541667,1.609438
"Review-of-Economic-Studies",1984,4,"Capitalist-Worker Conflict and Involuntary Unemployment","Osborne,-Martin-J.","","",0,,,17,8,1,0,3,111,2,5,.5,1.5,0,1.386294
"Review-of-Economic-Studies",1984,0,"Nonuniform Pricing with Unobservable Numbers of Purchases","Katz,-Michael-L.","","",0,,,10,7,1,1,3,461,3,1,.8333334,5.5,0,
"Review-of-Economic-Studies",1984,33,"Pareto Inferior Trade","Newbery,-David-M.-G.","Stiglitz,-Joseph-E.","",0,0,,12,1,2,4.583333,3,1,6,1,1,7.5,6.916667,3.496508
"Review-of-Economic-Studies",1984,8,"Acyclic Choice without the Pareto Principle","Kelsey,-David","","",0,,,7,10,1,0,3,693,2,4,0,1,0,2.079442
"Review-of-Economic-Studies",1984,15,"Assets, General Equilibrium and the Neutrality of Money","Chamley,-Christophe","Polemarchakis,-Herakles-M.","",0,0,,10,9,2,2,3,129,5,1,.5,3.5,1,2.70805
"Review-of-Economic-Studies",1984,9,"Estimating Distributed Lags in Short Panels with an Application to the  Specifica","Pakes,-Ariel-S.","Griliches,-Zvi","",0,0,,20,5,2,.25,3,243,12,2,1.333333,2.166667,1.25,2.197225
"Review-of-Economic-Studies",1984,0,"The Optimal Depletion of Exhaustible Resources.","Shah,-Farhed-A.","","",0,,,1,13,1,0,3,351,14,1,0,1,0,
"Review-of-Economic-Studies",1984,18,"Profiles of Fertility, Labour Supply and Wages of Married Women: A Complete  Life","Moffitt,-Robert-A.","","",0,,,16,6,1,1.5,3,263,11,1,.5,3.833333,0,2.890372
"Review-of-Economic-Studies",1984,6,"Probabilistic Social Choice Based on Simple Voting Comparisons","Fishburn,-Peter-C.","","",0,,,10,9,1,1,3,683,15,1,0,2.5,14.5,1.791759
"Review-of-Economic-Studies",1984,56,"Information Reliability and a Theory of Financial Intermediation","Ramakrishnan,-Ram-T.-S.","Thakor,-Anjan-V.","",0,0,,18,4,2,0,3,415,2,1,.1666667,.5,0,4.025352
"Review-of-Economic-Studies",1984,11,"Product Differentiation with Imperfect Information","Wolinsky,-Asher","","",0,,,9,4,1,1,3,53,2,9,3,5,0,2.397895
"Review-of-Economic-Studies",1985,0,"Uniqueness of Non-Walrasian Equilibrium in the Macroeconomic Model with  Decreasi","Madden,-Paul-J.","","",0,,,11,12,1,0,3,703,2,10,1,1,3,
"Review-of-Economic-Studies",1985,64,"Rational Expectations and Policy Credibility Following a Change in Regime","Backus,-David-K.","Driffill,-John","",0,0,,11,3,2,0,3,211,5,1,.5833334,.5,0,4.158883
"Review-of-Economic-Studies",1985,9,"Measures of Distributional Change: An Axiomatic Approach","Cowell,-Frank-A.","","",0,,,17,9,1,2.5,3,135,2,2,.5,3.5,0,2.197225
"Review-of-Economic-Studies",1985,3,"On Adjustment Costs and the Stability of Equilibria","MacLeod,-W.-Bentley","","",0,,,17,4,1,0,3,575,3,1,.8333334,2,0,1.098612
"Review-of-Economic-Studies",1985,17,"Implicit Contracts with Asymmetric Information and Bankruptcy: The Effect of  Int","Farmer,-Roger-E.-A.","","",0,,,16,5,1,1,3,427,2,1,2,3,0,2.833213
"Review-of-Economic-Studies",1985,10,"Oil Price Shocks, Unemployment, Investment and the Current Account: An  Intertemp","Van-Wijnbergen,-Sweder","","",0,,,19,7,1,0,3,627,6,2,0,1,0,2.302585
"Review-of-Economic-Studies",1985,3,"Approximate Efficiency of Cournot Equilibria in Large Markets","Ushio,-Yoshiaki","","",0,,,10,2,1,1,3,547,3,1,0,2,0,1.098612
"Review-of-Economic-Studies",1985,5,"Econometric Modelling of the Sterling Effective Exchange Rate","Davidson,-James-E.-H.","","",0,,,20,5,1,0,3,231,12,1,0,1,0,1.609438
"Review-of-Economic-Studies",1985,27,"Optimal Labour Contracts When Workers Have a Variety of Privately Observed  Reser","Moore,-John-H.","","",0,,,31,3,1,0,3,37,2,1,3,3.5,0,3.295837
"Review-of-Economic-Studies",1985,1,"Implementation in Dominant Strategies under Complete and Incomplete  Information","Repullo,-Rafael","","",0,,,7,4,1,0,3,223,2,4,.5,2.5,0,0
"Review-of-Economic-Studies",1985,23,"Optimal Growth, Resource Amenities, and the Preservation of Natural  Environments","Krautkraemer,-Jeffrey-A.","","",0,,,18,10,1,0,3,153,14,1,0,1,0,3.135494
"Review-of-Economic-Studies",1985,23,"The Capital Inflows Problem Revisited: A Stylized Model of Southern Cone  Disinfl","Obstfeld,-Maurice","","",0,,,21,6,1,3.5,3,605,5,1,2,5,0,3.135494
"Review-of-Economic-Studies",1985,17,"Taxes, Subsidies, and Equilibrium Unemployment","Pissarides,-Christopher-A.","","",0,,,13,8,1,2,3,121,5,1,1,5,3,2.833213
"Review-of-Economic-Studies",1985,7,"Labour Supply in a Two-Period Model: The Effect of a Nonlinear Progressive  Incom","Blomquist,-N.-Soren","","",0,,,10,11,1,0,3,515,10,1,0,1,0,1.94591
"Review-of-Economic-Studies",1985,6,"Distributed Lags, Aggregation, and Compounding: Some Econometric  Implications","Trivedi,-Pravin-K.","","",0,,,17,2,1,.8333334,3,19,12,2,0,1.833333,2.5,1.791759
"Review-of-Economic-Studies",1985,38,"On the Existence of Cournot Equilibrium","Novshek,-William","","",0,,,14,5,1,1,3,85,3,1,0,2,.5,3.637586
"Review-of-Economic-Studies",1985,24,"Equilibrium Price Distributions","Rob,-Rafael","","",0,,,18,9,1,0,3,487,3,1,2.166667,3,0,3.178054
"Review-of-Economic-Studies",1985,7,"Multinational Corporations and Trade Structure","Helpman,-Elhanan","","",0,,,15,6,1,4.5,3,443,2,1,4.333333,9.5,4.5,1.94591
"Review-of-Economic-Studies",1985,4,"Capital Utilization and Factor Specificity","Betancourt,-Roger-R.","Clague,-Christopher-K.","Panagariya,-Arvind",0,0,0,19,10,3,.6666667,3,311,6,1,.1666667,1.333333,.3333333,1.386294
"Review-of-Economic-Studies",1985,4,"Efficiency of Sliding Plans in a Linear Model with Time-Dependent Technology","Kaganovich,-Mikhail","","",0,,,12,11,1,0,3,691,5,2,0,1,0,1.386294
"Review-of-Economic-Studies",1985,60,"Planning under Incomplete Information and the Ratchet Effect","Freixas,-Xavier","Guesnerie,-Roger","Tirole,-Jean",0,0,0,19,1,3,1.166667,3,173,2,1,3.222222,4.222222,.8333333,4.094345
"Review-of-Economic-Studies",1985,18,"Inventories, Stock-Outs and Production Smoothing","Abel,-Andrew-B.","","",0,,,11,8,1,3.5,3,283,2,1,2.5,8.25,0,2.890372
"Review-of-Economic-Studies",1985,27,"A Unified Approach to Incorporating Demographic or Other Effects into Demand  Sys","Lewbel,-Arthur","","",0,,,18,1,1,0,3,1,2,9,5,3,0,3.295837
"Review-of-Economic-Studies",1985,3,"Bankruptcies in Temporary Equilibrium Forward Markets with and without  Instituti","Stahl,-Dale-O., II","","",0,,,13,7,1,0,3,459,2,1,.5,3,0,1.098612
"Review-of-Economic-Studies",1985,14,"Uncertainty Resolution, Private Information Aggregation, and the Cournot  Competi","Palfrey,-Thomas-R.","","",0,,,15,4,1,2.333333,3,69,3,1,2.5,4.833333,0,2.639057
"Review-of-Economic-Studies",1985,28,"A Theory of Credibility","Sobel,-Joel","","",0,,,17,3,1,3.333333,3,557,2,5,2,5.333333,0,3.332205
"Review-of-Economic-Studies",1985,15,"Some Theoretical Results on the Economics of Forestry","Mitra,-Tapan","Wan,-Henry-Y., Jr.","",0,0,,20,7,2,1.75,3,263,10,1,0,2.25,.75,2.70805
"Review-of-Economic-Studies",1985,21,"Monopolistic Competition in the Spirit of Chamberlin: A General Model","Hart,-Oliver-D.","","",0,,,18,1,1,3.333333,3,529,3,1,2.333333,7.333333,5,3.044523
"Review-of-Economic-Studies",1985,16,"Managerial Incentives, Investment, and Aggregate Implications: Scale Effects","Holmstrom,-Bengt-R.","Weiss,-Laurence-M.","",0,0,,23,4,2,3.25,3,403,5,1,1.333333,4.75,1.5,2.772589
"Review-of-Economic-Studies",1985,69,"Preemption and Rent Equilization in the Adoption of New Technology","Fudenberg,-Drew","Tirole,-Jean","",0,0,,19,3,2,1,3,383,2,1,6.083333,6.25,0,4.234107
"Review-of-Economic-Studies",1985,41,"Perfect Equilibrium in a Model of a Race","Harris,-Christopher-J.","Vickers,-John","",0,0,,17,2,2,0,3,193,2,5,1.5,1.5,0,3.713572
"Review-of-Economic-Studies",1985,3,"Rawls' Maximin Criterion and Time-Consistency: Further Results","Leininger,-Wolfgang","","",0,,,9,10,1,0,3,505,2,1,0,2,0,1.098612
"Review-of-Economic-Studies",1985,14,"Testing the Error Components Model with Non-normal Disturbances","Honda,-Yuzo","","",0,,,10,10,1,0,3,681,12,1,0,1,0,2.639057
"Review-of-Economic-Studies",1985,44,"Equilibrium with Product Differentiation","Perloff,-Jeffrey-M.","Salop,-Steven-C.","",0,0,,14,7,2,.6666667,3,107,2,9,.1666667,.9166667,.25,3.78419
"Review-of-Economic-Studies",1985,12,"On the Economic Interpretation and Measurement of Optimal Capacity  Utilization w","Morrison,-Catherine-J.","","",1,,,16,9,1,0,3,295,2,1,.5,1,0,2.484907
"Review-of-Economic-Studies",1985,187,"Incentive-Compatible Debt Contracts: The One-Period Problem","Gale,-Douglas-M.","Hellwig,-Martin-F.","",0,0,,17,8,2,1,3,647,2,1,3,3.25,1.25,5.231109
"Review-of-Economic-Studies",1985,1,"Immobility, Rationing and Price Competition","Peters,-Michael","","",0,,,12,5,1,2,3,593,3,1,3.5,3.5,0,0
"Review-of-Economic-Studies",1985,8,"Innovation and Imitation in a Duopoly","Benoit,-Jean-Pierre","","",0,,,8,6,1,0,3,99,3,1,.5,2,0,2.079442
"Review-of-Economic-Studies",1985,15,"Product Quality and Imperfect Information","Schwartz,-Alan","Wilde,-Louis-L.","",0,0,,12,6,2,1.25,3,251,3,1,.4166667,2.083333,.5,2.70805
"Review-of-Economic-Studies",1985,3,"Capital Accumulation and Foreign Investment Taxation","Sibert,-Anne-C.","","",1,,,15,11,1,0,3,331,6,1,0,1.5,0,1.098612
"Review-of-Economic-Studies",1985,7,"Rational Expectations Equilibrium with Econometric Models","Anderson,-Robert-M.","Sonnenschein,-Hugo","",0,0,,11,1,2,1.25,3,359,2,10,.6666667,3.166667,2.666667,1.94591
"Review-of-Economic-Studies",1985,6,"Taxes, Investment and Q","Edwards,-J.-S.-S.","Keen,-M.-J.","",,,,15,9,2,0,3,665,4,2,0,.5,0,1.791759
"Review-of-Economic-Studies",1985,46,"Price Setting Supergames with Capacity Constraints","Brock,-William-A.","Scheinkman,-Jose-Alexandre","",0,0,,12,2,2,.75,3,371,3,1,1.083333,1.75,2,3.828641
"Review-of-Economic-Studies",1986,5,"Instrumental Variables Estimation of Dynamic Simultaneous Systems with ARMA  Erro","Campos,-Julia","","",1,,,14,9,1,0,3,125,12,2,0,1,0,1.609438
"Review-of-Economic-Studies",1986,9,"Rational Expectations and Price Rigidity in a Monopolistically Competitive  Marke","Nishimura,-Kiyohiko-G.","","",0,,,10,7,1,0,3,283,3,1,0,1,0,2.197225
"Review-of-Economic-Studies",1986,47,"Adverse Selection in the Labour Market","Greenwald,-Bruce-C.","","",0,,,23,2,1,.5,3,325,11,1,.5,2,0,3.850147
"Review-of-Economic-Studies",1986,0,"Complete Consistency: A Testing Analogue of Estimator Consistency","Andrews,-Donald-W.-K.","","",0,,,7,5,1,0,3,263,12,1,9,4.5,0,
"Review-of-Economic-Studies",1986,6,"Market Excess Demand in Exchange Economies with Identical Preferences and  Collin","Kirman,-A.-P.","Koch,-K.-J.","",,,,7,10,2,0,3,457,2,10,0,.5,0,1.791759
"Review-of-Economic-Studies",1986,54,"Disappointment and Dynamic Consistency in Choice under Uncertainty","Loomes,-Graham","Sugden,-Robert","",0,0,,12,6,2,0,3,271,2,9,.3333333,.5,0,3.988984
"Review-of-Economic-Studies",1986,3,"A Note on Commodity Taxation: The Choice of Variable and the Slutsky,  Hessian an","Stern,-Nicholas-H.","","",0,,,7,8,1,0,3,293,2,1,0,1,1.333333,1.098612
"Review-of-Economic-Studies",1986,44,"Information Transmission-Cournot and Bertrand Equilibria","Gal-Or,-Esther","","",1,,,8,6,1,1,3,85,3,1,0,3,0,3.78419
"Review-of-Economic-Studies",1986,7,"Increasing Returns to Scale in Financial Intermediation and the Non- neuturality","Williamson,-Stephen-D.","","",0,,,13,9,1,0,3,863,5,1,0,3,0,1.94591
"Review-of-Economic-Studies",1986,8,"Partially Verifiable Information and Mechanism Design","Green,-Jerry-R.","Laffont,-Jean-Jacques-M.","",0,0,,10,9,2,2.666667,3,447,2,7,2.166667,6.083333,4.166667,2.079442
"Review-of-Economic-Studies",1986,11,"Factor Content Functions and the Theory of International Trade","Neary,-J.-Peter","Schweinberger,-Albert-G.","",0,0,,12,7,2,1.25,3,421,6,1,1,2.25,2,2.397895
"Review-of-Economic-Studies",1986,36,"Repeated Partnership Games with Imperfect Monitoring and No Discounting","Radner,-Roy","","",0,,,15,3,1,2.5,3,43,2,5,1,3.833333,3.166667,3.583519
"Review-of-Economic-Studies",1986,11,"A Complete Characterization of ARMA Solutions to Linear Rational  Expectations Mo","Evans,-George-W.","Honkapohja,-Seppo-M.-S.","",0,0,,13,3,2,.5,3,227,12,2,.75,1,.5,2.397895
"Review-of-Economic-Studies",1986,35,"Bertrand-Edgeworth Oligopoly in Large Markets","Allen,-Beth-E.","Hellwig,-Martin-F.","",1,0,,30,1,2,1.75,3,175,3,1,0,2.75,.75,3.555348
"Review-of-Economic-Studies",1986,11,"Comparative Dynamics and Risk Premia in an Overlapping Generations Model","Labadie,-Pamela","","",1,,,14,10,1,0,3,139,5,1,.5,1,0,2.397895
"Review-of-Economic-Studies",1986,29,"Social Security, Unanticipated Benefit Increases, and the Timing of  Retirement","Burtless,-Gary","","",0,,,25,5,1,.5,3,781,11,1,0,1.5,.5,3.367296
"Review-of-Economic-Studies",1986,59,"On the Theory of Testing for Unit Roots in Observed Time Series","Bhargava,-Alok","","",0,,,16,4,1,1.833333,3,369,12,2,1,2.833333,0,4.077538
"Review-of-Economic-Studies",1986,12,"Endogenous Protection, Factor Returns and Resource Allocation","Young,-Leslie","Magee,-Stephen-P.","",1,0,,13,6,2,.25,3,407,2,4,0,1.25,.5,2.484907
"Review-of-Economic-Studies",1986,21,"Rank-Order Contracts for a Principal with Many Agents","Malcomson,-James-M.","","",0,,,11,6,1,2.5,3,807,2,7,.5,5,.5,3.044523
"Review-of-Economic-Studies",1986,10,"Involuntary Unemployment and Worker Moral Hazard","Mookherjee,-Dilip","","",0,,,16,3,1,1,3,739,11,1,1.5,3.5,0,2.302585
"Review-of-Economic-Studies",1986,51,"On the Rigour of Some Misspecification Tests for Modelling Dynamic  Relationships","Kiviet,-Jan-F.","","",0,,,21,4,1,0,3,241,12,1,.5,1,0,3.931826
"Review-of-Economic-Studies",1986,0,"Agro-industrial Processing and Agricultural Pricing under Uncertainty","Gersovitz,-Mark","","",0,,,17,11,1,1.5,3,153,7,1,0,3.5,0,
"Review-of-Economic-Studies",1986,0,"Disequilibrium Econometrics on Micro Data","Bouissou,-Michel-B.","Laffont,-Jean-Jacques-M.","Vuong,-Q.-H.",0,0,,12,8,3,.9444444,3,113,12,1,1.444445,2.722222,1.166667,
"Review-of-Economic-Studies",1986,127,"The Existence of Equilibrium in Discontinuous Economic Games, I: Theory","Dasgupta,-Partha-S.","Maskin,-Eric-S.","",0,0,,26,1,2,1.25,3,1,2,10,1.833333,3.75,1.416667,4.844187
"Review-of-Economic-Studies",1986,17,"The Dynamic Effects of Tax Law Asymmetries","Auerbach,-Alan-J.","","",0,,,21,2,1,.5,3,205,10,1,1.5,1.5,3.5,2.833213
"Review-of-Economic-Studies",1986,122,"Non-cooperative Bargaining Theory:  An Introduction","Sutton,-John","","",0,,,16,1,1,2,3,709,2,5,0,4.333333,0,4.804021
"Review-of-Economic-Studies",1986,47,"Exchange of Cost Information in Oligopoly","Shapiro,-Carl","","",0,,,14,8,1,3,3,433,3,1,.5,7.5,0,3.850147
"Review-of-Economic-Studies",1986,18,"Sticky Goods Prices, Flexible Asset Prices, Monopolistic Competition, and  Moneta","Svensson,-Lars-E.-O.","","",0,,,21,5,1,4.333333,3,385,5,1,1.5,8.5,0,2.890372
"Review-of-Economic-Studies",1986,6,"The Demand for (Differentiated) Information","Allen,-Beth-E.","","",1,,,13,1,1,2,3,311,2,10,0,3.5,0,1.791759
"Review-of-Economic-Studies",1986,21,"Entry Deterrence and the Free Rider Problem","Gilbert,-Richard-J.","Vives,-Xavier","",0,0,,13,5,2,.5833334,3,71,3,1,1.166667,2.333333,.5,3.044523
"Review-of-Economic-Studies",1986,30,"Spatial Competition with a Land Market:  Hotelling and Von Thunen Unified","Fujita,-Masahisa","Thisse,-Jacques-Francois","",0,0,,23,7,2,0,3,819,3,1,.5833334,.9166667,0,3.401197
"Review-of-Economic-Studies",1986,18,"Corporation Tax, Finance and the Cost of Capital","Mayer,-Colin","","",0,,,20,7,1,0,3,93,10,1,0,1,0,2.890372
"Review-of-Economic-Studies",1986,68,"Sunspots and Cycles","Azariadis,-Costas","Guesnerie,-Roger","",0,0,,13,2,2,2.333333,3,725,5,1,1.333333,2.833333,2.25,4.219508
"Review-of-Economic-Studies",1986,47,"The Existence of Equilibrium in Discontinuous Economic Games, Applications","Dasgupta,-Partha-S.","Maskin,-Eric-S.","",0,0,,15,2,2,1.25,3,27,2,10,1.833333,3.75,1.416667,3.850147
"Review-of-Economic-Studies",1986,10,"Walrasian Indeterminacy and Keynesian Macroeconomics","Geanakoplos,-John-D.","Polemarchakis,-Herakles-M.","",0,0,,25,4,2,1.166667,3,755,5,1,.25,2.416667,1,2.302585
"Review-of-Economic-Studies",1986,11,"Investment, Moral Hazard, and Occupational Licensing","Shapiro,-Carl","","",0,,,20,8,1,3,3,843,11,1,.5,7.5,0,2.397895
"Review-of-Economic-Studies",1986,15,"The Existence of Perfect Equilibria in a Model of Growth with Altruism  between G","Leininger,-Wolfgang","","",0,,,19,3,1,1,3,349,5,1,0,2,0,2.70805
"Review-of-Economic-Studies",1986,29,"An Example of a Repeated Partnership Game with Discounting and with  Uniformly In","Radner,-Roy","Myerson,-Roger-B.","Maskin,-Eric-S.",0,0,0,11,4,3,2.611111,3,59,2,5,1.555556,4.722222,2.055556,3.367296
"Review-of-Economic-Studies",1987,15,"Further Results on Testing AR (1) against MA (1) Disturbances in the Linear  Regr","King,-Maxwell-L.","McAleer,-Michael","",0,0,,15,7,2,.1666667,3,649,12,2,0,.6666667,0,2.70805
"Review-of-Economic-Studies",1987,35,"Commitment and Fairness in a Dynamic Regulatory Relationship","Baron,-David-P.","Besanko,-David","",0,0,,24,5,2,.25,3,413,3,1,.25,1.416667,2.25,3.555348
"Review-of-Economic-Studies",1987,8,"Alternative Asymptotically Optimal Tests and Their Application to Dynamic  Specif","Smith,-Richard-J.","","",0,,,16,8,1,0,3,665,12,1,.8333334,1.5,0,2.079442
"Review-of-Economic-Studies",1987,10,"Noncooperative Entry Deterrence, Uncertainty, and the Free Rider Problem","Waldman,-Michael","","",0,,,10,10,1,2,3,301,3,1,2,3.5,0,2.302585
"Review-of-Economic-Studies",1987,11,"Testing in Models of Asymmetric Information","Nalebuff,-Barry-J.","Scharfstein,-David-S.","",0,0,,13,7,2,0,3,265,2,1,2.25,1.25,0,2.397895
"Review-of-Economic-Studies",1987,20,"Entry Barriers and Economic Welfare","Suzumura,-Kotaro","Kiyono,-Kazuharu","",0,0,,11,10,2,0,3,157,3,1,.6666667,.75,1,2.995732
"Review-of-Economic-Studies",1987,15,"Dynamic Duopoly: Prices and Quantities","Benoit,-Jean-Pierre","Krishna,-Vijay","",0,0,,13,2,2,1,3,23,3,1,.75,1.5,0,2.70805
"Review-of-Economic-Studies",1987,14,"Reputation in the Simultaneous Play of Multiple Opponents","Fudenberg,-Drew","Kreps,-David-M.","",0,0,,28,2,2,1.5,3,541,2,5,2.5,3.166667,1.25,2.639057
"Review-of-Economic-Studies",1987,18,"Location Choice, Product Proliferation and Entry Deterrence","Bonanno,-Giacomo","","",0,,,9,3,1,0,3,37,3,1,0,1.5,0,2.890372
"Review-of-Economic-Studies",1987,3,"Demand-Driven Innovation and Spatial Competition over Time","Jovanovic,-Boyan","Rob,-Rafael","",0,0,,10,5,2,2.25,3,63,3,1,2.833333,5.25,1,1.098612
"Review-of-Economic-Studies",1987,45,"Samurai Accountant:  A Theory of Auditing and Plunder","Border,-Kim-C.","Sobel,-Joel","",0,0,,16,1,2,1.916667,3,525,2,7,1.25,3.166667,0,3.806663
"Review-of-Economic-Studies",1987,13,"Optimal Penal Codes in Price-Setting Supergames with Capacity Constraints","Lambson,-Val-Eugene","","",0,,,13,3,1,0,3,385,2,5,1,2,0,2.564949
"Review-of-Economic-Studies",1987,18,"A Dynamic Specific-Factors Model of International Trade","Eaton,-Jonathan","","",0,,,14,12,1,1.5,3,325,6,1,1,7,0,2.890372
"Review-of-Economic-Studies",1987,6,"A Search Model Applied to the Transition from Education to Work","Jensen,-Peter","Westergard-Nielsen,-Niels-C.","",0,0,,12,7,2,0,3,461,11,1,0,.5,0,1.791759
"Review-of-Economic-Studies",1987,32,"On Repeated Moral Hazard with Discounting","Spear,-Stephen-E.","Srivastava,-Sanjay","",0,0,,19,4,2,0,3,599,2,7,.5,1.75,0,3.465736
"Review-of-Economic-Studies",1987,56,"Strategic Delay in Bargaining","Admati,-Anat-R.","Perry,-Motty","",1,0,,20,1,2,1,3,345,2,5,1.166667,1.5,0,4.025352
"Review-of-Economic-Studies",1987,18,"The Importance of Bundling in a Gorman-Lancaster Model of Earnings","Heckman,-James-J.","Scheinkman,-Jose-Alexandre","",0,0,,13,5,2,1.5,3,243,11,1,1.333333,2.25,3.5,2.890372
"Review-of-Economic-Studies",1987,27,"Bargaining with Two-Sided Incomplete Information:  An Infinite Horizon Model  wit","Chatterjee,-Kalyan","Samuelson,-Larry","",0,0,,18,1,2,.5,3,175,2,1,1.125,1.166667,0,3.295837
"Review-of-Economic-Studies",1987,4,"Dynamic Behaviour in Large Markets for Differentiated Products","Lambson,-Val-Eugene","","",0,,,8,9,1,0,3,293,3,1,1,2,0,1.386294
"Review-of-Economic-Studies",1987,14,"Risk Aversion and the Choice between Risky Prospects: The Preservation of  Compar","Jewitt,-Ian","","",0,,,13,6,1,0,3,73,2,1,0,2,0,2.639057
"Review-of-Economic-Studies",1987,13,"Markets as Constraints:  Multilateral Incentive Compatibility in Continuum  Econo","Hammond,-Peter-J.","","",0,,,14,4,1,0,3,399,2,10,0,1.666667,4.5,2.564949
"Review-of-Economic-Studies",1987,10,"Approximate Bertrand Equilibria in a Replicated Industry","Dixon,-Huw","","",0,,,16,4,1,0,3,47,3,1,0,1,0,2.302585
"Review-of-Economic-Studies",1987,10,"Games with Discontinuous Payoffs","Simon,-Leo-K.","","",0,,,29,3,1,1,3,569,2,5,1,2.5,0,2.302585
"Review-of-Economic-Studies",1987,13,"Necessary and Sufficient Conditions for Uniqueness of a Cournot Equilibrium","Kolstad,-Charles-D.","Mathiesen,-Lars","",0,0,,10,9,2,.25,3,681,2,10,.4166667,.75,0,2.564949
"Review-of-Economic-Studies",1987,22,"First Mover Disadvantages with Private Information","Gal-Or,-Esther","","",1,,,14,8,1,2,3,279,3,1,0,3,0,3.091043
